event_id,visitor_id,store_id,camera_id,timestamp,event_type,zone_id,confidence,metadata,event
db527432ce974c6a8e3b9565fd69b4ca,357,STORE_001,CAM_FLOOR_A,frame:1480,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1480}",ZONE_ENTER
81c217c173304fa3a5d289601ceacffd,357,STORE_001,CAM_FLOOR_A,frame:1481,ZONE_EXIT,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1481}",ZONE_EXIT
3ed47809d8b34d2ca594d9752c4f0723,357,STORE_001,CAM_FLOOR_A,frame:1481,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1481}",ZONE_ENTER
f1036660d3664a52be2672abfeffbd63,357,STORE_001,CAM_FLOOR_A,frame:1482,ZONE_EXIT,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1482}",ZONE_EXIT
45293c1e6a15482885422ca57439a5c5,357,STORE_001,CAM_FLOOR_A,frame:1482,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1482}",ZONE_ENTER
f374396e356f4dc1885afbf0578f02bc,363,STORE_001,CAM_FLOOR_A,frame:1490,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1490}",ZONE_ENTER
df8b9873e1d94cf282e414184a6cea35,365,STORE_001,CAM_FLOOR_A,frame:1493,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1493}",ZONE_ENTER
1ff019c003bb44a89cebba592332aa16,367,STORE_001,CAM_FLOOR_A,frame:1495,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1495}",ZONE_ENTER
e2dbafff3e5c4ad9b272ef1d1fc830a5,368,STORE_001,CAM_FLOOR_A,frame:1497,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1497}",ZONE_ENTER
2ce6f6f0b34f4a0da50e56eeb500fd69,375,STORE_001,CAM_FLOOR_A,frame:1512,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1512}",ZONE_ENTER
7233e199b67b41129d78fa5b42efc3a5,376,STORE_001,CAM_FLOOR_A,frame:1512,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1512}",ZONE_ENTER
1c2a63cf62814941acc9b49e6c5fd881,368,STORE_001,CAM_FLOOR_A,frame:1532,ZONE_EXIT,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1532}",ZONE_EXIT
dbaa38a72bc34a3cbe869759ecc9e91d,368,STORE_001,CAM_FLOOR_A,frame:1532,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1532}",ZONE_ENTER
1f9c6784b7774e26b0b1b10a6eb680b3,368,STORE_001,CAM_FLOOR_A,frame:1534,ZONE_EXIT,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1534}",ZONE_EXIT
e007fab717a643f5be6d8df4f9347711,368,STORE_001,CAM_FLOOR_A,frame:1534,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1534}",ZONE_ENTER
244a1a6439964639bc425deceb24b8c1,2,STORE_001,CAM_FLOOR_A,frame:1535,ZONE_EXIT,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1535}",ZONE_EXIT
4e17cf97308d45fa9b5c72fd10e162ea,2,STORE_001,CAM_FLOOR_A,frame:1535,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1535}",ZONE_ENTER
d153855ef6e04273aa2ff02439fc7a54,368,STORE_001,CAM_FLOOR_A,frame:1537,ZONE_EXIT,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1537}",ZONE_EXIT
96f98a1283b04756ad80d479cadae3d1,368,STORE_001,CAM_FLOOR_A,frame:1537,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1537}",ZONE_ENTER
6cf658c3413647ce939833c7ffa66cdb,385,STORE_001,CAM_FLOOR_A,frame:1537,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1537}",ZONE_ENTER
2c5c59c7e83747bd94d3014b6e5d4a30,368,STORE_001,CAM_FLOOR_A,frame:1549,ZONE_EXIT,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1549}",ZONE_EXIT
ca5059c3780c4615bf76eb8dda9e91f2,368,STORE_001,CAM_FLOOR_A,frame:1549,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1549}",ZONE_ENTER
62542f37aed24a01ad61ab8b8ab1156a,2,STORE_001,CAM_FLOOR_A,frame:1555,ZONE_EXIT,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1555}",ZONE_EXIT
517c0a3a4bbe48248681d917c2c77c03,2,STORE_001,CAM_FLOOR_A,frame:1555,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1555}",ZONE_ENTER
1aa3604a1f0a460a92406690e320ec9f,2,STORE_001,CAM_FLOOR_A,frame:1560,ZONE_EXIT,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1560}",ZONE_EXIT
25ed4743565543d58c91cc41ff989116,2,STORE_001,CAM_FLOOR_A,frame:1560,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1560}",ZONE_ENTER
d5311242336143b59344905b197913dc,396,STORE_001,CAM_FLOOR_A,frame:1562,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1562}",ZONE_ENTER
f5b030211bc04c93aae79eca01213ac3,399,STORE_001,CAM_FLOOR_A,frame:1566,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1566}",ZONE_ENTER
6924df9839734ddab05c01d6946ba620,404,STORE_001,CAM_FLOOR_A,frame:1573,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1573}",ZONE_ENTER
88ce6219fb88401a8ffacbe5fb43c42e,368,STORE_001,CAM_FLOOR_A,frame:1596,ZONE_EXIT,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1596}",ZONE_EXIT
06ab51843c76469e826de0dd1525f2ae,368,STORE_001,CAM_FLOOR_A,frame:1596,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1596}",ZONE_ENTER
9efcce781d5f43759ec3e0be57bec663,420,STORE_001,CAM_FLOOR_A,frame:1630,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1630}",ZONE_ENTER
941036a331a24e2496a3d8564fd46f5f,2,STORE_001,CAM_FLOOR_A,frame:1641,ZONE_EXIT,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1641}",ZONE_EXIT
09ea1c6ceed04801ba51ba420b0642c9,2,STORE_001,CAM_FLOOR_A,frame:1641,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1641}",ZONE_ENTER
431c3163b01245ec99616c2b197beb41,368,STORE_001,CAM_FLOOR_A,frame:1651,ZONE_EXIT,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1651}",ZONE_EXIT
3e11279b8370483e9c9af7219b380c98,368,STORE_001,CAM_FLOOR_A,frame:1651,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1651}",ZONE_ENTER
f4d1cf7c57854eb4be652f6dd3e2f6e6,431,STORE_001,CAM_FLOOR_A,frame:1692,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1692}",ZONE_ENTER
7b165f3300384f16a806758a4fb18a37,434,STORE_001,CAM_FLOOR_A,frame:1705,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1705}",ZONE_ENTER
34b1ebfa2dbc43f79ad5a74b20581d9f,438,STORE_001,CAM_FLOOR_A,frame:1708,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1708}",ZONE_ENTER
7b3ca7c6767049f1be613881d91d8138,450,STORE_001,CAM_FLOOR_A,frame:1723,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1723}",ZONE_ENTER
8ed5c9d274c84f5390bb6307b3a735e1,455,STORE_001,CAM_FLOOR_A,frame:1732,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1732}",ZONE_ENTER
4fd00d5c97b340bda756d524b6e42c7e,457,STORE_001,CAM_FLOOR_A,frame:1733,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1733}",ZONE_ENTER
87f32563b2dc4cc0826fa40bbf1a2b0e,66,STORE_001,CAM_FLOOR_A,frame:1742,ZONE_DWELL,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_dwell"", ""is_staff"": false, ""frame"": 1742}",ZONE_DWELL
7cf60faf13154c6c8715ed056b627d8a,474,STORE_001,CAM_FLOOR_A,frame:1784,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1784}",ZONE_ENTER
edea07d9e3554394aaaf5809c169562a,479,STORE_001,CAM_FLOOR_A,frame:1807,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1807}",ZONE_ENTER
51988b1660df46ee9e995d12d6d31105,492,STORE_001,CAM_FLOOR_A,frame:1862,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1862}",ZONE_ENTER
15f5848959484a988fcd546adae6e9df,2,STORE_001,CAM_FLOOR_A,frame:1918,ZONE_DWELL,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_dwell"", ""is_staff"": false, ""frame"": 1918}",ZONE_DWELL
c88054f21091444fbc19488adf622889,550,STORE_001,CAM_FLOOR_A,frame:1941,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 1941}",ZONE_ENTER
1606a68d797a477caaa3f9f4e9aca6c4,587,STORE_001,CAM_FLOOR_A,frame:2161,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 2161}",ZONE_ENTER
6557f38909494635b8b0adfaa7181e36,623,STORE_001,CAM_FLOOR_A,frame:2206,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 2206}",ZONE_ENTER
4d27cadc285a41bdb22023b4baf8a92c,649,STORE_001,CAM_FLOOR_A,frame:2303,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 2303}",ZONE_ENTER
6cd5e56d14f1456b9477c8445377de52,658,STORE_001,CAM_FLOOR_A,frame:2405,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 2405}",ZONE_ENTER
1836c1c39de442a0b5407dca3fb3bb5e,670,STORE_001,CAM_FLOOR_A,frame:2441,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 2441}",ZONE_ENTER
52e5044c6efe4cf389e892d4e9be9ee2,679,STORE_001,CAM_FLOOR_A,frame:2477,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 2477}",ZONE_ENTER
12b892db5ede40cf8bfe68a6671d5ad0,688,STORE_001,CAM_FLOOR_A,frame:2607,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 2607}",ZONE_ENTER
29418bd1595445808eb87949bb670133,66,STORE_001,CAM_FLOOR_A,frame:2642,ZONE_DWELL,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_dwell"", ""is_staff"": false, ""frame"": 2642}",ZONE_DWELL
ad1d55ac92ed48df8f7dd7868659f5e4,706,STORE_001,CAM_FLOOR_A,frame:2644,ZONE_ENTER,PROMO_WALKWAY,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 2644}",ZONE_ENTER
4f3b97f8f39b4bb99cd4b34d6833c078,706,STORE_001,CAM_FLOOR_A,frame:2644,BILLING_QUEUE_JOIN,BILLING_QUEUE_A,1.0,"{""source"": ""queue_entry"", ""queue_depth"": 4, ""is_staff"": false, ""frame"": 2644}",BILLING_QUEUE_JOIN
1858b58a13b4461690f587036f21cbdf,709,STORE_001,CAM_FLOOR_A,frame:2646,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 2646}",ZONE_ENTER
c7c6f60538d841699ef6cd47a59bba54,706,STORE_001,CAM_FLOOR_A,frame:2650,ZONE_EXIT,PROMO_WALKWAY,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 2650}",ZONE_EXIT
a0f1176f86ed40faa21704f3f258f915,706,STORE_001,CAM_FLOOR_A,frame:2650,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 2650}",ZONE_ENTER
e02f5f82ba3d47feb6b403958450c063,712,STORE_001,CAM_FLOOR_A,frame:2653,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 2653}",ZONE_ENTER
03bba5fea4664c3dabfa96101a50f475,2,STORE_001,CAM_FLOOR_A,frame:2820,ZONE_DWELL,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_dwell"", ""is_staff"": false, ""frame"": 2820}",ZONE_DWELL
df364459c7114111b15b880c3eace982,734,STORE_001,CAM_FLOOR_A,frame:2844,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 2844}",ZONE_ENTER
